movie_id,primary_title,start_year,runtime_minutes,genres,averagerating,numvotes,aka_title,region,language,log_numVotes,runtime_winsorized,tmdb_match,Unnamed: 0,genre_ids,id_numbers,original_language,original_title,popularity,title,vote_average,vote_count,release_year,log_popularity,combined_score,movie_name_match,id_imdb/tmdb,release_date,movie,production_budget,domestic_gross,worldwide_gross,production_budget_num,domestic_gross_num,worldwide_gross_num,domestic_ratio,worldwide_ratio,profit_num,roi_num,domestic_pct
tt4176326,The Team,2014,91.0,"Documentary,Sport",6.3,1573.0,Die Mannschaft,Unknown,Unknown,7.3613754289773485,91.0,The A-Team,24,"[53, 28, 12, 35, 80]",34544,en,The A-Team,17.097,The A-Team,6.3,2703,2010,2.8957461786780643,180.1989,The A-Team,32,2010-06-11,The A-Team,"$110,000,000","$77,222,099","$177,241,171",110000000.0,77222099.0,177241171.0,0.7020190818181818,1.6112833727272726,67241171.0,0.6112833727272727,43.5689397470749
tt3276924,Heist,2015,93.0,"Action,Crime,Thriller",6.1,24740.0,A 657-es járat,HU,Unknown,10.116217065501464,93.0,Heist,14485,"[80, 28, 53]",336004,en,Heist,7.554,Heist,5.8,498,2015,2.1463990098047168,179.798,Heist,4,2001-11-09,Heist,"$35,000,000","$23,483,357","$28,906,817",35000000.0,23483357.0,28906817.0,0.6709530571428571,0.8259090571428571,-6093183.0,-0.1740909428571428,81.23812801665434
tt3276924,Heist,2015,93.0,"Action,Crime,Thriller",6.1,24740.0,A 657-es járat,HU,Unknown,10.116217065501464,93.0,Heist,14485,"[80, 28, 53]",336004,en,Heist,7.554,Heist,5.8,498,2015,2.1463990098047168,179.798,Heist,25,2015-11-13,Heist,"$8,900,000","$50,136","$3,324,131",8900000.0,50136.0,3324131.0,0.0056332584269662,0.3734978651685393,-5575869.0,-0.6265021348314607,1.5082438086826302
tt1540128,Playing for Keeps,2012,105.0,"Comedy,Romance,Sport",5.7,27389.0,Ask Oyunu,TR,tr,10.217933262257125,105.0,Playing for Keeps,5402,"[35, 10749]",77875,en,Playing for Keeps,7.778,Playing for Keeps,5.6,420,2012,2.172248591266042,179.63730000000004,Playing for Keeps,49,1986-10-03,Playing for Keeps,"$35,000,000","$2,000,000","$2,000,000",35000000.0,2000000.0,2000000.0,0.0571428571428571,0.0571428571428571,-33000000.0,-0.9428571428571428,100.0
tt3722070,The Lady in the Van,2015,104.0,"Biography,Comedy,Drama",6.7,23105.0,A Senhora da Furgoneta,PT,Unknown,10.047847603042964,104.0,The Lady in the Van,14354,"[35, 18]",328589,en,The Lady in the Van,9.269,The Lady in the Van,6.3,393,2015,2.329129648216158,179.5625,The Lady in the Van,47,2016-01-15,The Lady in the Van,"$6,000,000","$10,021,175","$42,320,503",6000000.0,10021175.0,42320503.0,1.670195833333333,7.053417166666667,36320503.0,6.053417166666667,23.67924360445338
tt1712170,Alex Cross,2012,101.0,"Action,Crime,Mystery",5.1,30951.0,A Sombra do Inimigo,BR,Unknown,10.34019289638035,101.0,Alex Cross,5305,"[28, 53, 80, 9648]",94348,en,Alex Cross,9.962,Alex Cross,5.1,424,2012,2.394434746623925,179.47409999999996,Alex Cross,100,2012-10-19,Alex Cross,"$35,000,000","$25,888,412","$35,426,759",35000000.0,25888412.0,35426759.0,0.7396689142857142,1.0121931142857143,426759.0,0.0121931142857142,73.07586900625033
tt1646980,The Double,2011,98.0,"Action,Crime,Drama",5.9,26994.0,Codinome Cassius 7,BR,Unknown,10.203406942652387,98.0,The Double,2651,"[28, 18, 80]",73499,en,The Double,9.531,The Double,5.9,341,2011,2.35432328839846,179.3836,Double Take,49,2001-01-12,Double Take,"$24,000,000","$29,823,162","$29,823,162",24000000.0,29823162.0,29823162.0,1.24263175,1.24263175,5823162.0,0.24263175,100.0
tt1742336,Your Sister's Sister,2011,90.0,"Comedy,Drama",6.7,24780.0,A Irmã da Sua Irmã,BR,Unknown,10.117832509493988,90.0,Your Sister's Sister,5468,"[18, 35]",84355,en,Your Sister's Sister,7.115,Your Sister's Sister,6.6,192,2012,2.0937142009665544,178.698,Your Sister's Sister,73,2012-06-15,Your Sister's Sister,"$120,000","$1,597,486","$3,090,593",120000.0,1597486.0,3090593.0,13.312383333333331,25.754941666666667,2970593.0,24.754941666666667,51.688656513491104
tt6781982,Night School,2018,111.0,Comedy,5.6,23501.0,A Turma da Noite,PT,Unknown,10.064840802893888,111.0,Night School,24045,[35],454293,en,Night School,12.786,Night School,6.0,775,2018,2.62365358446346,178.1056,Night School,16,2018-09-28,Night School,"$29,000,000","$77,339,130","$103,008,792",29000000.0,77339130.0,103008792.0,2.666866551724138,3.552027310344827,74008792.0,2.552027310344827,75.08012519941016
tt1620935,Bleed for This,2016,117.0,"Biography,Drama,Sport",6.8,21946.0,Bleed for This,Unknown,Unknown,9.99638573490286,117.0,Bleed for This,17696,[18],332979,en,Bleed for This,8.258,Bleed for This,6.9,405,2016,2.225488042609079,177.1778,Bleed for This,65,2016-11-18,Bleed for This,"$16,000,000","$5,083,906","$6,603,926",16000000.0,5083906.0,6603926.0,0.317744125,0.412745375,-9396074.0,-0.587254625,76.98308551610057
tt1666186,Vampires Suck,2010,82.0,Comedy,3.4,43984.0,Beilight - Biss zum Abendbrot,DE,Unknown,10.691603945686776,82.0,Vampires Suck,179,"[35, 27]",40264,en,Vampires Suck,8.992,Vampires Suck,4.1,658,2010,2.3017847728232765,176.52360000000002,Vampires Suck,49,2010-08-18,Vampires Suck,"$20,000,000","$36,661,504","$81,424,988",20000000.0,36661504.0,81424988.0,1.8330752,4.0712494,61424988.0,3.0712494,45.02488105985351
tt1422136,A Lonely Place to Die,2011,99.0,"Adventure,Crime,Thriller",6.3,25547.0,A Lonely Place to Die,Unknown,Unknown,10.14831431468148,99.0,A Lonely Place to Die,2667,"[12, 28, 53, 80]",81390,en,A Lonely Place to Die,9.104,A Lonely Place to Die,6.1,251,2011,2.31293138504819,176.2571,A Lonely Place to Die,56,2012-03-20,A Lonely Place to Die,"$4,000,000",$0,"$442,550",4000000.0,0.0,442550.0,0.0,0.1106375,-3557450.0,-0.8893625,0.0
tt2784678,Top Five,2014,102.0,"Comedy,Romance",6.4,24744.0,Az öt kedvenc,HU,Unknown,10.116378727385989,102.0,Top Five,11494,"[18, 35]",284296,en,Top Five,6.322,Top Five,6.3,281,2014,1.9908835146980444,176.0646,Top Five,80,2014-12-12,Top Five,"$12,000,000","$25,317,379","$26,001,741",12000000.0,25317379.0,26001741.0,2.1097815833333335,2.16681175,14001741.0,1.16681175,97.36801470332314
tt1810683,Little Boy,2015,106.0,"Drama,History,War",7.4,20945.0,El gran pequeño,AR,Unknown,9.949702976333093,106.0,Little Boy,14698,"[35, 18, 10752]",256962,en,Little Boy,5.805,Little Boy,7.0,292,2015,1.9176576361034297,175.433,Little Boy,65,2015-04-24,Little Boy,"$20,000,000","$6,485,961","$17,769,299",20000000.0,6485961.0,17769299.0,0.32429805,0.88846495,-2230701.0,-0.11153505,36.500939063493725
tt2473794,Mr. Turner,2014,150.0,"Biography,Drama,History",6.8,22661.0,Bay Turner,TR,tr,10.028444791940512,150.0,Mr. Turner,11314,"[36, 18]",245700,en,Mr. Turner,7.884,Mr. Turner,6.5,301,2014,2.184251906032181,173.6598,Mr. Turner,18,2014-12-19,Mr. Turner,"$14,000,000","$3,958,546","$25,187,026",14000000.0,3958546.0,25187026.0,0.2827532857142857,1.7990732857142857,11187026.0,0.7990732857142857,15.71660743114332
tt1334553,The Perfect Host,2010,93.0,"Comedy,Crime,Thriller",6.8,23378.0,Dinner for One - Eine mörderische Party,DE,Unknown,10.059593462511671,93.0,The Perfect Host,376,"[35, 53, 80]",66195,en,The Perfect Host,6.088,The Perfect Host,6.3,217,2010,1.95840321330278,172.64139999999998,The Perfect Host,84,2011-07-01,The Perfect Host,"$1,000,000","$48,764","$51,587",1000000.0,48764.0,51587.0,0.048764,0.051587,-948413.0,-0.948413,94.52769108496328
tt1449283,Winnie the Pooh,2011,63.0,"Adventure,Animation,Comedy",7.2,19605.0,Kubus i przyjaciele,PL,Unknown,9.883590920821671,74.0,Winnie the Pooh,2590,"[16, 10751]",51162,en,Winnie the Pooh,11.147,Winnie the Pooh,6.9,444,2011,2.4970822257181338,171.792,Winnie the Pooh,39,2011-07-15,Winnie the Pooh,"$30,000,000","$26,692,846","$50,145,607",30000000.0,26692846.0,50145607.0,0.8897615333333333,1.6715202333333334,20145607.0,0.6715202333333333,53.23067681681468
tt1183923,Welcome to the Rileys,2010,110.0,Drama,7.0,22210.0,Bienvenue chez les Rileys,CA,fr,10.008342940638508,110.0,Welcome to the Rileys,217,[18],31007,en,Welcome to the Rileys,8.348,Welcome to the Rileys,6.5,241,2010,2.235162416676612,171.135,Welcome to the Rileys,12,2010-10-29,Welcome to the Rileys,"$10,000,000","$152,857","$355,919",10000000.0,152857.0,355919.0,0.0152857,0.0355919,-9644081.0,-0.9644081,42.94713122929655
tt2091256,Captain Underpants: The First Epic Movie,2017,89.0,"Action,Animation,Comedy",6.2,21903.0,Alsógatyás Kapitány: Az első nagyon nagy film,HU,Unknown,9.99442454752823,89.0,Captain Underpants: The First Epic Movie,20670,"[28, 16, 35, 10751]",268531,en,Captain Underpants: The First Epic Movie,18.31,Captain Underpants: The First Epic Movie,6.0,587,2017,2.960623096440423,171.0186,Captain Underpants: The First Epic Movie,59,2017-06-02,Captain Underpants: The First Epic Movie,"$38,000,000","$73,921,000","$126,577,874",38000000.0,73921000.0,126577874.0,1.9452894736842103,3.3309966842105263,88577874.0,2.3309966842105263,58.39962203820866
tt1942884,Indie Game: The Movie,2012,103.0,"Documentary,Drama",7.7,19538.0,Indie Game: The Movie,Unknown,Unknown,9.88016774721451,103.0,Indie Game: The Movie,5556,[99],80215,en,Indie Game: The Movie,6.202,Indie Game: The Movie,7.8,259,2012,1.9743587652266832,170.6446,Indie Game: The Movie,92,2012-05-18,Indie Game: The Movie,"$100,000",$0,$0,100000.0,0.0,0.0,0.0,0.0,-100000.0,-1.0,
tt5719700,Home Again,2017,97.0,"Comedy,Drama,Romance",5.8,22614.0,40 sono i nuovi 20,IT,Unknown,10.026368681911944,97.0,Home Again,20834,"[35, 18, 10749]",427900,en,Home Again,10.478,Home Again,5.9,659,2017,2.440432159686171,170.04219999999998,Home Again,57,2017-09-08,Home Again,"$15,000,000","$27,020,284","$37,336,874",15000000.0,27020284.0,37336874.0,1.8013522666666666,2.489124933333333,22336874.0,1.4891249333333334,72.36889729975788
tt1821658,The Nut Job,2014,85.0,"Adventure,Animation,Comedy",5.7,24587.0,A mogyoró-meló,HU,Unknown,10.1100137980269,85.0,The Nut Job,11163,"[16, 35, 10751, 12]",227783,en,The Nut Job,10.501,The Nut Job,5.6,529,2014,2.4424339881104444,169.76989999999998,The Nut Job,72,2014-01-17,The Nut Job,"$30,000,000","$64,251,538","$122,529,966",30000000.0,64251538.0,122529966.0,2.141717933333333,4.0843322,92529966.0,3.0843322,52.4374078419315
tt2402105,Dom Hemingway,2013,93.0,"Comedy,Crime,Drama",6.2,24557.0,A Recompensa,BR,Unknown,10.108792945720458,93.0,Dom Hemingway,11384,"[35, 80, 18]",192134,en,Dom Hemingway,7.254,Dom Hemingway,5.8,302,2014,2.11069793133039,169.7694,Dom Hemingway,52,2014-04-02,Dom Hemingway,"$7,000,000","$523,511","$1,857,458",7000000.0,523511.0,1857458.0,0.0747872857142857,0.2653511428571428,-5142542.0,-0.7346488571428571,28.184271192134624
tt2093100,Home,2011,127.0,Drama,7.5,1049.0,Dom,Unknown,Unknown,6.956545443151569,127.0,Home,14262,"[14, 35, 16, 878, 10751]",228161,en,Home,12.835,Home,6.8,2372,2015,2.6272016132388893,169.1635,Home,44,2015-03-27,Home,"$130,000,000","$177,397,510","$385,997,896",130000000.0,177397510.0,385997896.0,1.3645962307692308,2.969214584615385,255997896.0,1.9692145846153848,45.95815465273935
tt2093100,Home,2011,127.0,Drama,7.5,1049.0,Dom,Unknown,Unknown,6.956545443151569,127.0,Home,14262,"[14, 35, 16, 878, 10751]",228161,en,Home,12.835,Home,6.8,2372,2015,2.6272016132388893,169.1635,Home,56,2009-06-05,Home,"$12,000,000",$0,$0,12000000.0,0.0,0.0,0.0,0.0,-12000000.0,-1.0,
tt2093100,Home,2011,127.0,Drama,7.5,1049.0,Dom,Unknown,Unknown,6.956545443151569,127.0,Home,14262,"[14, 35, 16, 878, 10751]",228161,en,Home,12.835,Home,6.8,2372,2015,2.6272016132388893,169.1635,Home,60,2009-04-23,Home,"$500,000","$15,433","$44,793,168",500000.0,15433.0,44793168.0,0.030866,89.586336,44293168.0,88.586336,0.0344539149363135
tt3480886,Ma ma,2015,111.0,Drama,6.4,3338.0,Ma Ma - Der Ursprung der Liebe,DE,Unknown,8.113426639943654,111.0,Mama,7973,[27],132232,en,Mama,11.983,Mama,6.1,2421,2013,2.5636408093781164,169.0442,Mama,9,2013-01-18,Mama,"$15,000,000","$71,628,180","$148,095,566",15000000.0,71628180.0,148095566.0,4.775212,9.873037733333334,133095566.0,8.873037733333334,48.36618808695461
tt3231054,Risen,2016,107.0,"Action,Adventure,Drama",6.3,22813.0,Auferstanden,DE,Unknown,10.035129661587844,107.0,Risen,17570,"[18, 36]",335778,en,Risen,10.089,Risen,5.8,433,2016,2.4059536259710788,168.8359,Risen,48,2016-02-19,Risen,"$20,000,000","$36,880,033","$46,255,763",20000000.0,36880033.0,46255763.0,1.84400165,2.31278815,26255763.0,1.31278815,79.73067701855875
tt5619332,Life of the Party,2018,105.0,Comedy,5.5,25756.0,A Partiállat,HU,Unknown,10.156461713809012,105.0,Life of the Party,24014,[35],399796,en,Life of the Party,13.696,Life of the Party,6.2,435,2018,2.6875753479128246,168.628,Life of the Party,88,2018-05-11,Life of the Party,"$30,000,000","$53,059,911","$65,759,911",30000000.0,53059911.0,65759911.0,1.7686637,2.191997033333333,35759911.0,1.1919970333333334,80.68732179397261
tt1412528,Table 19,2017,87.0,"Comedy,Drama,Romance",5.8,22751.0,A 19-es asztalnál ülők,HU,Unknown,10.032408332602968,87.0,Table 19,21072,"[35, 18]",353569,en,Table 19,7.551,Table 19,6.0,604,2017,2.146048235173818,168.1958,Table 19,45,2017-03-03,Table 19,"$5,000,000","$3,614,896","$4,620,399",5000000.0,3614896.0,4620399.0,0.7229792,0.9240798,-379601.0,-0.0759202,78.2377452683199
tt2537176,I Spit on Your Grave 2,2013,106.0,"Horror,Thriller",5.7,24100.0,Bez litosci II,PL,Unknown,10.090008612393838,106.0,I Spit on Your Grave 2,7981,"[53, 27, 80]",207768,en,I Spit on Your Grave 2,11.52,I Spit on Your Grave 2,6.1,500,2013,2.5273273656719524,167.87,I Spit on Your Grave,37,2010-10-08,I Spit on Your Grave,"$1,750,000","$93,051","$1,278,471",1750000.0,93051.0,1278471.0,0.053172,0.7305548571428572,-471529.0,-0.2694451428571429,7.278303536020762
tt1838722,Truth or Die,2012,96.0,"Horror,Mystery",5.6,8123.0,Action ou vérité,FR,Unknown,9.002577922700276,96.0,Truth or Dare,23999,"[53, 27]",460019,en,Truth or Dare,14.354,Truth or Dare,6.0,2005,2018,2.7313760264057065,165.78879999999998,Truth or Die,12,2012-10-09,Truth or Die,"$1,000,000",$0,$0,1000000.0,0.0,0.0,0.0,0.0,-1000000.0,-1.0,
tt1564349,Dolphin Tale,2011,113.0,"Drama,Family",6.9,20746.0,Delfiini lugu,EE,Unknown,9.94015693689314,113.0,Dolphin Tale,2604,"[18, 10751]",62837,en,Dolphin Tale,10.679,Dolphin Tale,6.8,327,2011,2.4577923572964284,165.3834,Dolphin Tale,93,2011-09-23,Dolphin Tale,"$37,000,000","$72,286,779","$96,068,724",37000000.0,72286779.0,96068724.0,1.9536967297297296,2.596452,59068724.0,1.596452,75.24486220926593
tt1032751,The Warrior's Way,2010,100.0,"Action,Fantasy,Western",6.3,24271.0,A harcos útja,HU,Unknown,10.097078701588314,100.0,The Warrior's Way,222,"[12, 14, 28, 37, 53]",46528,en,The Warrior's Way,8.259,The Warrior's Way,6.1,203,2010,2.22559605146591,165.2903,The Warrior's Way,65,2010-12-03,The Warrior's Way,"$42,000,000","$5,666,340","$8,514,325",42000000.0,5666340.0,8514325.0,0.1349128571428571,0.2027220238095238,-33485675.0,-0.7972779761904762,66.55066608333603
tt2179239,The Last Showing,2014,89.0,"Horror,Thriller",5.1,1292.0,Final Cut - Die letzte Vorstellung,DE,Unknown,7.164720378771857,89.0,The Last Song,170,"[18, 10751, 10749]",35690,en,The Last Song,9.237,The Last Song,7.2,2199,2010,2.326008607937634,164.9172,The Last Song,15,2010-03-31,The Last Song,"$20,000,000","$62,950,384","$92,678,948",20000000.0,62950384.0,92678948.0,3.1475192,4.6339474,72678948.0,3.6339474,67.9230670594146
tt2910274,Obvious Child,2014,84.0,"Comedy,Drama,Romance",6.8,21536.0,Entre Risos e Lágrimas,BR,Unknown,9.977527665244592,84.0,Obvious Child,11285,"[35, 10749]",248774,en,Obvious Child,8.232,Obvious Child,6.7,256,2014,2.2226757097657437,163.59679999999997,Obvious Child,41,2014-06-06,Obvious Child,"$1,000,000","$3,122,616","$3,324,070",1000000.0,3122616.0,3324070.0,3.122616,3.32407,2324070.0,2.32407,93.9395379760354
tt1602098,Albert Nobbs,2011,113.0,"Drama,Romance",6.7,22213.0,Albert Nobbs,Unknown,Unknown,10.008477999727065,113.0,Albert Nobbs,2886,[18],73873,en,Albert Nobbs,6.277,Albert Nobbs,6.3,227,2011,1.984718689364949,163.1281,Albert Nobbs,67,2011-12-21,Albert Nobbs,"$7,500,000","$3,014,696","$8,539,003",7500000.0,3014696.0,8539003.0,0.4019594666666666,1.1385337333333334,1039003.0,0.1385337333333333,35.3050116038137
tt6168298,One Day,2016,135.0,"Drama,Romance",7.8,1454.0,24h Yêu,VN,Unknown,7.282761179605593,135.0,One Day,2618,"[18, 10749]",51828,en,One Day,10.308,One Day,7.2,2105,2011,2.425510439831344,162.9012,One Day,84,2011-08-19,One Day,"$15,000,000","$13,843,771","$59,168,692",15000000.0,13843771.0,59168692.0,0.9229180666666666,3.9445794666666663,44168692.0,2.9445794666666667,23.397121910350833
tt5001754,Braven,2018,94.0,"Action,Drama",6.1,23205.0,Acharné,CA,fr,10.05216614490749,94.0,Braven,23913,"[18, 28]",459910,en,Braven,18.751,Braven,5.9,356,2018,2.983204122976721,162.5545,Brave,77,2012-06-22,Brave,"$185,000,000","$237,282,182","$554,606,532",185000000.0,237282182.0,554606532.0,1.2826063891891892,2.997873145945946,369606532.0,1.997873145945946,42.783877994426504
tt1178665,A Walk in the Woods,2015,104.0,"Adventure,Biography,Comedy",6.3,22033.0,A Walk in the Woods,Unknown,Unknown,10.00034199390001,104.0,A Walk in the Woods,14543,"[12, 35, 18]",232572,en,A Walk in the Woods,6.935,A Walk in the Woods,5.9,402,2015,2.071283353978372,162.52589999999998,A Walk in the Woods,75,2015-09-02,A Walk in the Woods,"$8,000,000","$29,499,394","$37,119,358",8000000.0,29499394.0,37119358.0,3.68742425,4.63991975,29119358.0,3.63991975,79.47172469954896
tt2122313,The Circle,2015,144.0,"Drama,Fantasy,Horror",5.9,2396.0,A Kör,HU,Unknown,7.781973234434385,144.0,The Circle,20814,"[18, 53, 878]",339988,en,The Circle,10.932,The Circle,5.5,2689,2017,2.479223866652502,162.03140000000002,The Circle,4,2017-04-28,The Circle,"$18,000,000","$20,497,844","$40,651,864",18000000.0,20497844.0,40651864.0,1.1387691111111111,2.258436888888889,22651864.0,1.2584368888888888,50.42288835759167
tt1560985,The Devil Inside,2012,83.0,Horror,4.2,33522.0,Az ördög benned lakozik,HU,Unknown,10.419987049397925,83.0,The Devil Inside,5444,"[53, 27]",76487,en,The Devil Inside,7.403,The Devil Inside,4.7,441,2012,2.128588784946081,161.5194,The Devil Inside,12,2012-01-06,The Devil Inside,"$1,000,000","$53,262,945","$101,759,490",1000000.0,53262945.0,101759490.0,53.262945,101.75949,100759490.0,100.75949,52.34199286965766
tt2334871,Snatched,2017,90.0,"Action,Adventure,Comedy",4.5,29997.0,Babskie wakacje,PL,Unknown,10.308885991755306,90.0,Snatched,20815,"[28, 35]",373569,en,Snatched,10.92,Snatched,5.3,495,2017,2.4782176616372036,161.2215,Snatched,51,2017-05-12,Snatched,"$42,000,000","$45,852,178","$57,852,177",42000000.0,45852178.0,57852177.0,1.0917185238095235,1.3774327857142856,15852177.0,0.3774327857142857,79.2574806649022
tt1047540,Parental Guidance,2012,105.0,"Comedy,Family",6.1,23711.0,Abuelos al poder,ES,Unknown,10.073736528095813,105.0,Parental Guidance,5303,[35],88042,en,Parental Guidance,10.124,Parental Guidance,5.8,276,2012,2.4091049363717185,160.6451,Parental Guidance,79,2012-12-25,Parental Guidance,"$25,000,000","$77,267,296","$120,832,383",25000000.0,77267296.0,120832383.0,3.09069184,4.83329532,95832383.0,3.83329532,63.94585133688872
tt2235108,Dear White People,2014,108.0,"Comedy,Drama,Romance",6.1,23321.0,Cara Gente Branca,BR,Unknown,10.05715240008028,108.0,Dear White People,11354,"[35, 18]",114750,en,Dear White People,7.455,Dear White People,6.1,296,2014,2.1347579823505436,160.3141,Dear White People,51,2014-10-17,Dear White People,"$1,250,000","$4,404,154","$5,403,771",1250000.0,4404154.0,5403771.0,3.5233232,4.3230168,4153771.0,3.3230168,81.50149219868865
tt4257926,Miracles from Heaven,2016,109.0,"Biography,Drama,Family",7.1,17734.0,Csoda a mennyben,HU,Unknown,9.783295367207725,109.0,Miracles from Heaven,17571,[18],339984,en,Miracles from Heaven,10.078,Miracles from Heaven,7.1,478,2016,2.404961159610912,159.8494,Miracles from Heaven,50,2016-03-16,Miracles from Heaven,"$13,000,000","$61,705,123","$73,798,736",13000000.0,61705123.0,73798736.0,4.746547923076923,5.6768258461538466,60798736.0,4.6768258461538466,83.61270984370248
tt1921149,Trash,2014,114.0,"Adventure,Crime,Drama",7.2,18690.0,Desechos y esperanza,CL,Unknown,9.835797403566175,114.0,Trash,14520,"[12, 80, 18, 53]",206563,pt,Trash,7.179,Trash,7.1,353,2015,2.101569893752837,159.631,Trash,46,2015-10-09,Trash,"$12,000,000","$17,484","$6,553,186",12000000.0,17484.0,6553186.0,0.001457,0.5460988333333333,-5446814.0,-0.4539011666666667,0.2668015221908855
tt1714203,Piranha 3DD,2012,83.0,"Comedy,Horror",3.7,37088.0,Pirana 3DD,CZ,Unknown,10.521075708675037,83.0,Piranha 3DD,5277,"[27, 53, 35]",71668,en,Piranha 3DD,11.544,Piranha 3DD,4.2,509,2012,2.529242463608052,158.60360000000003,Piranha 3D,52,2010-08-20,Piranha 3D,"$24,000,000","$25,003,155","$83,660,160",24000000.0,25003155.0,83660160.0,1.041798125,3.48584,59660160.0,2.48584,29.88657325063686
tt3352390,Friend Request,2016,92.0,"Horror,Thriller",5.3,21704.0,Cerere de prietenie,RO,Unknown,9.985297927733694,92.0,Friend Request,17630,"[27, 53]",368031,en,Unfriend,9.149,Friend Request,5.5,777,2016,2.317375178466681,157.7662,Friend Request,48,2017-09-22,Friend Request,"$9,900,000","$3,759,078","$11,310,835",9900000.0,3759078.0,11310835.0,0.3797048484848485,1.142508585858586,1410835.0,0.1425085858585858,33.23431028743678
tt5523010,The Nutcracker and the Four Realms,2018,99.0,"Adventure,Family,Fantasy",5.5,18734.0,A diótörő és a négy birodalom,HU,Unknown,9.838148711227788,99.0,The Nutcracker and the Four Realms,23853,"[14, 12, 10751]",426543,en,The Nutcracker and the Four Realms,26.235,The Nutcracker and the Four Realms,6.0,909,2018,3.304502910835638,157.577,The Nutcracker and the Four Realms,35,2018-11-02,The Nutcracker and the Four Realms,"$132,900,000","$54,858,851","$170,293,899",132900000.0,54858851.0,170293899.0,0.4127829270127915,1.281368690744921,37393899.0,0.281368690744921,32.21421984119349
tt3148952,The Circle,2014,102.0,"Biography,Drama,Romance",7.3,1316.0,Der Kreis,Unknown,Unknown,7.183111701743281,102.0,The Circle,20814,"[18, 53, 878]",339988,en,The Circle,10.932,The Circle,5.5,2689,2017,2.479223866652502,157.5018,The Circle,4,2017-04-28,The Circle,"$18,000,000","$20,497,844","$40,651,864",18000000.0,20497844.0,40651864.0,1.1387691111111111,2.258436888888889,22651864.0,1.2584368888888888,50.42288835759167
tt0383010,The Three Stooges,2012,92.0,"Comedy,Family",5.1,28570.0,3 Chang Ngo,VN,Unknown,10.26014749636236,92.0,The Three Stooges,5331,[35],76489,en,The Three Stooges,9.358,The Three Stooges,5.1,215,2012,2.3377591680017,156.672,The Three Stooges,4,2012-04-13,The Three Stooges,"$30,000,000","$44,338,224","$54,052,249",30000000.0,44338224.0,54052249.0,1.4779408,1.8017416333333336,24052249.0,0.8017416333333334,82.02845361716587
tt2515030,Escobar: Paradise Lost,2014,120.0,"Crime,Drama,History",6.5,19419.0,Escobar,CA,fr,9.874058741845316,120.0,Escobar: Paradise Lost,11075,"[53, 10749]",255343,en,Escobar: Paradise Lost,15.924,Escobar: Paradise Lost,6.3,476,2014,2.828732732857821,156.2115,Escobar: Paradise Lost,12,2015-06-26,Escobar: Paradise Lost,"$17,000,000","$195,792","$3,917,679",17000000.0,195792.0,3917679.0,0.0115171764705882,0.2304517058823529,-13082321.0,-0.769548294117647,4.99765294706381
tt6802308,The 15:17 to Paris,2018,94.0,"Biography,Drama,Thriller",5.2,21880.0,15:17 Destino Paris,PT,Unknown,9.99337395933065,94.0,The 15:17 to Paris,24089,"[18, 36, 53]",453201,en,The 15:17 to Paris,11.576,The 15:17 to Paris,5.3,799,2018,2.531790235686851,156.123,The 15:17 to Paris,23,2018-02-09,The 15:17 to Paris,"$30,000,000","$36,276,286","$56,096,200",30000000.0,36276286.0,56096200.0,1.2092095333333333,1.8698733333333333,26096200.0,0.8698733333333334,64.66799177127862
tt1666185,All Eyez on Me,2017,139.0,"Biography,Drama,Music",5.8,18541.0,2pac: Легенда,RU,Unknown,9.827793708166928,139.0,All Eyez on Me,21106,"[18, 10402]",402529,en,All Eyez on Me,7.249,All Eyez on Me,6.4,695,2017,2.1100919808785945,152.0178,All Eyez on Me,91,2017-06-16,All Eyez on Me,"$45,000,000","$44,922,302","$54,876,855",45000000.0,44922302.0,54876855.0,0.9982733777777778,1.2194856666666667,9876855.0,0.2194856666666666,81.8601977099453
tt2443822,The Boy,2015,105.0,"Drama,Horror,Thriller",5.4,4251.0,Child,US,en,8.355144739461839,105.0,The Boy,17517,"[27, 53, 9648]",321258,en,The Boy,11.703,The Boy,5.8,2223,2016,2.5418381860413235,151.8894,The Boy,68,2016-01-22,The Boy,"$10,000,000","$35,819,556","$68,220,952",10000000.0,35819556.0,68220952.0,3.5819556,6.8220952,58220952.0,5.8220952,52.505212768065746
tt1731697,The Lords of Salem,2012,101.0,"Horror,Thriller",5.1,25089.0,As Senhoras de Salem,BR,Unknown,10.130224639360469,101.0,The Lords of Salem,8091,"[27, 53]",104755,en,The Lords of Salem,8.434,The Lords of Salem,5.3,445,2013,2.2443201848620697,151.53889999999998,The Lords of Salem,84,2013-04-19,The Lords of Salem,"$1,500,000","$1,165,881","$1,541,131",1500000.0,1165881.0,1541131.0,0.777254,1.0274206666666668,41131.0,0.0274206666666666,75.65099916879227
tt4218696,The Wall,2017,88.0,"Action,Drama,Thriller",6.2,20391.0,En la mira del francotirador,MX,Unknown,9.92289794605595,88.0,The Wall,21004,"[53, 10752, 18]",405775,en,The Wall,8.142,The Wall,6.1,407,2017,2.2128791799095526,151.25119999999998,The Wall,29,2017-05-12,The Wall,"$3,000,000","$1,803,064","$4,495,262",3000000.0,1803064.0,4495262.0,0.6010213333333333,1.4984206666666666,1495262.0,0.4984206666666667,40.11032059977816
